trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type
6付知_09時22分_系統501002,09:23:00,09:23:00,5002_01,2,付知B&G海洋センター (付知峡 方面),0,0
6付知_09時22分_系統501002,09:24:00,09:24:00,5003_01,3,付知B&G海洋センター (付知峡 方面),0,0
6付知_09時22分_系統501002,09:27:00,09:27:00,5025_01,4,付知B&G海洋センター (付知峡 方面),0,0
6付知_09時22分_系統501002,09:28:00,09:28:00,5026_01,5,付知B&G海洋センター (付知峡 方面),0,0
6付知_09時22分_系統501002,09:29:00,09:29:00,5027_01,6,付知B&G海洋センター (付知峡 方面),0,0
6付知_09時22分_系統501002,09:30:00,09:30:00,5028_01,7,付知B&G海洋センター (付知峡 方面),0,0
6付知_09時22分_系統501002,09:31:00,09:31:00,5042_01,8,付知B&G海洋センター (付知峡 方面),0,0
6付知_09時22分_系統501002,09:32:00,09:32:00,5029_01,9,付知B&G海洋センター (付知峡 方面),0,0
6付知_09時22分_系統501002,09:35:00,09:35:00,5030_01,10,付知B&G海洋センター (付知峡 方面),0,0
6付知_09時22分_系統501002,09:38:00,09:38:00,5031_01,11,付知B&G海洋センター (付知峡 方面),0,0
6付知_09時22分_系統501002,09:39:00,09:39:00,5032_01,12,付知B&G海洋センター (付知峡 方面),0,0
6付知_09時22分_系統501002,09:40:00,09:40:00,5033_01,13,付知B&G海洋センター (付知峡 方面),0,0
6付知_09時22分_系統501002,09:43:00,09:43:00,5034_01,14,付知B&G海洋センター (付知峡 方面),0,0
6付知_09時22分_系統501002,09:48:00,09:48:00,5044_01,15,付知B&G海洋センター,0,0
6付知_09時22分_系統501002,09:49:00,09:49:00,5043_01,16,付知B&G海洋センター,0,0
6付知_09時22分_系統501002,09:51:00,09:51:00,5035_01,17,付知B&G海洋センター,0,0
6付知_09時22分_系統501002,09:53:00,09:53:00,5036_01,18,付知B&G海洋センター,0,0
6付知_09時22分_系統501002,09:54:00,09:54:00,5037_01,19,付知B&G海洋センター,0,0
6付知_09時22分_系統501002,09:57:00,09:57:00,5038_01,20,付知B&G海洋センター,0,0
6付知_09時22分_系統501002,09:58:00,09:58:00,5039_01,21,付知B&G海洋センター,0,0
6付知_09時22分_系統501002,10:00:00,10:00:00,5030_01,22,付知B&G海洋センター,0,0
6付知_09時22分_系統501002,10:03:00,10:03:00,5040_01,23,付知B&G海洋センター,0,0
6付知_09時22分_系統501002,10:04:00,10:04:00,5041_01,24,付知B&G海洋センター,0,0
6付知_09時22分_系統501002,10:05:00,10:05:00,5042_01,25,付知B&G海洋センター,0,0
6付知_09時22分_系統501002,10:06:00,10:06:00,5029_01,26,付知B&G海洋センター,0,0
6付知_09時22分_系統501002,10:07:00,10:07:00,5045_01,27,付知B&G海洋センター,0,0
6付知_09時22分_系統501002,10:07:00,10:07:00,5028_01,28,付知B&G海洋センター,0,0
6付知_09時22分_系統501002,10:08:00,10:08:00,5027_01,29,付知B&G海洋センター,0,0
6付知_09時22分_系統501002,10:09:00,10:09:00,5026_01,30,付知B&G海洋センター,0,0
6付知_09時22分_系統501002,10:10:00,10:10:00,5025_01,31,付知B&G海洋センター,0,0
6付知_09時22分_系統501002,10:12:00,10:12:00,5001_01,32,付知B&G海洋センター,1,0
6付知_10時22分_系統501003,10:22:00,10:22:00,5001_01,1,付知B&G海洋センター (黒川谷 方面),0,1
6付知_10時22分_系統501003,10:24:00,10:24:00,5003_01,2,付知B&G海洋センター (黒川谷 方面),0,0
6付知_10時22分_系統501003,10:25:00,10:25:00,5002_01,3,付知B&G海洋センター (黒川谷 方面),0,0
6付知_10時22分_系統501003,10:26:00,10:26:00,5024_01,4,付知B&G海洋センター (黒川谷 方面),0,0
6付知_10時22分_系統501003,10:27:00,10:27:00,5023_01,5,付知B&G海洋センター (黒川谷 方面),0,0
6付知_10時22分_系統501003,10:29:00,10:29:00,5022_01,6,付知B&G海洋センター (黒川谷 方面),0,0
6付知_10時22分_系統501003,10:30:00,10:30:00,5008_01,7,付知B&G海洋センター (黒川谷 方面),0,0
6付知_10時22分_系統501003,10:32:00,10:32:00,5046_01,8,付知B&G海洋センター (黒川谷 方面),0,0
6付知_10時22分_系統501003,10:33:00,10:33:00,5020_01,9,付知B&G海洋センター (黒川谷 方面),0,0
6付知_10時22分_系統501003,10:34:00,10:34:00,5019_01,10,付知B&G海洋センター (黒川谷 方面),0,0
6付知_10時22分_系統501003,10:36:00,10:36:00,5018_01,11,付知B&G海洋センター (黒川谷 方面),0,0
6付知_10時22分_系統501003,10:37:00,10:37:00,5016_01,12,付知B&G海洋センター (黒川谷 方面),0,0
6付知_10時22分_系統501003,10:42:00,10:42:00,5015_01,13,付知B&G海洋センター (黒川谷 方面),0,0
6付知_10時22分_系統501003,10:46:00,10:46:00,5014_01,14,付知B&G海洋センター,0,0
6付知_10時22分_系統501003,10:48:00,10:48:00,5013_01,15,付知B&G海洋センター,0,0
6付知_10時22分_系統501003,10:49:00,10:49:00,5012_01,16,付知B&G海洋センター,0,0
6付知_10時22分_系統501003,10:50:00,10:50:00,5011_01,17,付知B&G海洋センター,0,0
6付知_10時22分_系統501003,10:51:00,10:51:00,5010_01,18,付知B&G海洋センター,0,0
6付知_10時22分_系統501003,10:52:00,10:52:00,5009_01,19,付知B&G海洋センター,0,0
6付知_10時22分_系統501003,10:54:00,11:09:00,5008_01,20,付知B&G海洋センター,0,0
6付知_10時22分_系統501003,11:11:00,11:11:00,5007_01,21,付知B&G海洋センター,0,0
6付知_10時22分_系統501003,11:12:00,11:12:00,5006_01,22,付知B&G海洋センター,0,0
6付知_10時22分_系統501003,11:13:00,11:13:00,5005_01,23,付知B&G海洋センター,0,0
6付知_10時22分_系統501003,11:14:00,11:14:00,5004_01,24,付知B&G海洋センター,0,0
6付知_10時22分_系統501003,11:15:00,11:15:00,5003_01,25,付知B&G海洋センター,0,0
6付知_10時22分_系統501003,11:16:00,11:16:00,5002_01,26,付知B&G海洋センター,0,0
6付知_10時22分_系統501003,11:17:00,11:17:00,5001_01,27,付知B&G海洋センター,1,0
6付知_11時17分_系統501004,11:17:00,11:17:00,5001_01,1,付知B&G海洋センター (付知峡 方面),0,1
6付知_11時17分_系統501004,11:18:00,11:18:00,5002_01,2,付知B&G海洋センター (付知峡 方面),0,0
6付知_11時17分_系統501004,11:19:00,11:19:00,5025_01,3,付知B&G海洋センター (付知峡 方面),0,0
6付知_11時17分_系統501004,11:20:00,11:20:00,5026_01,4,付知B&G海洋センター (付知峡 方面),0,0
6付知_11時17分_系統501004,11:21:00,11:21:00,5027_01,5,付知B&G海洋センター (付知峡 方面),0,0
6付知_11時17分_系統501004,11:22:00,11:22:00,5028_01,6,付知B&G海洋センター (付知峡 方面),0,0
6付知_11時17分_系統501004,11:23:00,11:23:00,5042_01,7,付知B&G海洋センター (付知峡 方面),0,0
6付知_11時17分_系統501004,11:24:00,11:24:00,5029_01,8,付知B&G海洋センター (付知峡 方面),0,0
6付知_11時17分_系統501004,11:27:00,11:27:00,5030_01,9,付知B&G海洋センター (付知峡 方面),0,0
6付知_11時17分_系統501004,11:30:00,11:30:00,5040_01,10,付知B&G海洋センター (付知峡 方面),0,0
6付知_11時17分_系統501004,11:32:00,11:32:00,5031_01,11,付知B&G海洋センター (付知峡 方面),0,0
6付知_11時17分_系統501004,11:33:00,11:33:00,5032_01,12,付知B&G海洋センター (付知峡 方面),0,0
6付知_11時17分_系統501004,11:34:00,11:34:00,5033_01,13,付知B&G海洋センター (付知峡 方面),0,0
6付知_11時17分_系統501004,11:37:00,11:37:00,5034_01,14,付知B&G海洋センター (付知峡 方面),0,0
6付知_11時17分_系統501004,11:42:00,11:42:00,5044_01,15,付知B&G海洋センター,0,0
6付知_11時17分_系統501004,11:43:00,11:43:00,5043_01,16,付知B&G海洋センター,0,0
6付知_11時17分_系統501004,11:45:00,11:45:00,5035_01,17,付知B&G海洋センター,0,0
6付知_11時17分_系統501004,11:47:00,11:47:00,5036_01,18,付知B&G海洋センター,0,0
6付知_11時17分_系統501004,11:48:00,11:48:00,5037_01,19,付知B&G海洋センター,0,0
6付知_11時17分_系統501004,11:51:00,11:51:00,5038_01,20,付知B&G海洋センター,0,0
6付知_11時17分_系統501004,11:52:00,11:52:00,5039_01,21,付知B&G海洋センター,0,0
6付知_11時17分_系統501004,11:54:00,11:54:00,5030_01,22,付知B&G海洋センター,0,0
6付知_11時17分_系統501004,11:57:00,11:57:00,5040_01,23,付知B&G海洋センター,0,0
6付知_11時17分_系統501004,11:58:00,11:58:00,5041_01,24,付知B&G海洋センター,0,0
6付知_11時17分_系統501004,11:59:00,11:59:00,5042_01,25,付知B&G海洋センター,0,0
6付知_11時17分_系統501004,12:00:00,12:00:00,5029_01,26,付知B&G海洋センター,0,0
6付知_11時17分_系統501004,12:01:00,12:01:00,5045_01,27,付知B&G海洋センター,0,0
6付知_11時17分_系統501004,12:01:00,12:01:00,5028_01,28,付知B&G海洋センター,0,0
6付知_11時17分_系統501004,12:02:00,12:02:00,5027_01,29,付知B&G海洋センター,0,0
6付知_11時17分_系統501004,12:03:00,12:03:00,5026_01,30,付知B&G海洋センター,0,0
6付知_11時17分_系統501004,12:04:00,12:04:00,5025_01,31,付知B&G海洋センター,0,0
6付知_11時17分_系統501004,12:06:00,12:06:00,5001_01,32,付知B&G海洋センター,1,0
6付知_14時00分_系統502001,14:00:00,14:00:00,5001_01,1,付知B&G海洋センター (付知峡 方面),0,1
6付知_14時00分_系統502001,14:02:00,14:02:00,5025_01,2,付知B&G海洋センター (付知峡 方面),0,0
6付知_14時00分_系統502001,14:03:00,14:03:00,5026_01,3,付知B&G海洋センター (付知峡 方面),0,0
6付知_14時00分_系統502001,14:04:00,14:04:00,5027_01,4,付知B&G海洋センター (付知峡 方面),0,0
6付知_14時00分_系統502001,14:05:00,14:05:00,5028_01,5,付知B&G海洋センター (付知峡 方面),0,0
6付知_14時00分_系統502001,14:05:00,14:05:00,5045_01,6,付知B&G海洋センター (付知峡 方面),0,0
6付知_14時00分_系統502001,14:06:00,14:06:00,5029_01,7,付知B&G海洋センター (付知峡 方面),0,0
6付知_14時00分_系統502001,14:07:00,14:07:00,5042_01,8,付知B&G海洋センター (付知峡 方面),0,0
6付知_14時00分_系統502001,14:08:00,14:08:00,5041_01,9,付知B&G海洋センター (付知峡 方面),0,0
6付知_14時00分_系統502001,14:09:00,14:09:00,5040_01,10,付知B&G海洋センター (付知峡 方面),0,0
6付知_14時00分_系統502001,14:12:00,14:12:00,5030_01,11,付知B&G海洋センター (付知峡 方面),0,0
6付知_14時00分_系統502001,14:14:00,14:14:00,5039_01,12,付知B&G海洋センター (付知峡 方面),0,0
6付知_14時00分_系統502001,14:15:00,14:15:00,5038_01,13,付知B&G海洋センター (付知峡 方面),0,0
6付知_14時00分_系統502001,14:18:00,14:18:00,5037_01,14,付知B&G海洋センター (付知峡 方面),0,0
6付知_14時00分_系統502001,14:19:00,14:19:00,5036_01,15,付知B&G海洋センター (付知峡 方面),0,0
6付知_14時00分_系統502001,14:21:00,14:21:00,5035_01,16,付知B&G海洋センター (付知峡 方面),0,0
6付知_14時00分_系統502001,14:23:00,14:23:00,5043_01,17,付知B&G海洋センター (付知峡 方面),0,0
6付知_14時00分_系統502001,14:24:00,14:24:00,5044_01,18,付知B&G海洋センター,0,0
6付知_14時00分_系統502001,14:29:00,14:29:00,5034_01,19,付知B&G海洋センター,0,0
6付知_14時00分_系統502001,14:32:00,14:32:00,5033_01,20,付知B&G海洋センター,0,0
6付知_14時00分_系統502001,14:33:00,14:33:00,5032_01,21,付知B&G海洋センター,0,0
6付知_14時00分_系統502001,14:34:00,14:34:00,5031_01,22,付知B&G海洋センター,0,0
6付知_14時00分_系統502001,14:36:00,14:36:00,5040_01,23,付知B&G海洋センター,0,0
6付知_14時00分_系統502001,14:39:00,14:39:00,5030_01,24,付知B&G海洋センター,0,0
6付知_14時00分_系統502001,14:42:00,14:42:00,5029_01,25,付知B&G海洋センター,0,0
6付知_14時00分_系統502001,14:43:00,14:43:00,5042_01,26,付知B&G海洋センター,0,0
6付知_14時00分_系統502001,14:44:00,14:44:00,5028_01,27,付知B&G海洋センター,0,0
6付知_14時00分_系統502001,14:45:00,14:45:00,5027_01,28,付知B&G海洋センター,0,0
6付知_14時00分_系統502001,14:46:00,14:46:00,5026_01,29,付知B&G海洋センター,0,0
6付知_14時00分_系統502001,14:47:00,14:47:00,5025_01,30,付知B&G海洋センター,0,0
6付知_14時00分_系統502001,14:50:00,14:50:00,5003_01,31,付知B&G海洋センター,0,0
6付知_14時00分_系統502001,14:51:00,14:51:00,5002_01,32,付知B&G海洋センター,0,0
6付知_14時00分_系統502001,14:52:00,14:52:00,5001_01,33,付知B&G海洋センター,1,0
6付知_14時52分_系統502002,14:52:00,14:52:00,5001_01,1,付知B&G海洋センター (黒川谷 方面),0,1
6付知_14時52分_系統502002,14:53:00,14:53:00,5024_01,2,付知B&G海洋センター (黒川谷 方面),0,0
6付知_14時52分_系統502002,14:54:00,14:54:00,5023_01,3,付知B&G海洋センター (黒川谷 方面),0,0
6付知_14時52分_系統502002,14:56:00,14:56:00,5022_01,4,付知B&G海洋センター (黒川谷 方面),0,0
6付知_14時52分_系統502002,14:57:00,14:57:00,5008_01,5,付知B&G海洋センター (黒川谷 方面),0,0
6付知_14時52分_系統502002,14:59:00,14:59:00,5046_01,6,付知B&G海洋センター (黒川谷 方面),0,0
6付知_14時52分_系統502002,15:00:00,15:00:00,5020_01,7,付知B&G海洋センター (黒川谷 方面),0,0
6付知_14時52分_系統502002,15:01:00,15:01:00,5019_01,8,付知B&G海洋センター (黒川谷 方面),0,0
6付知_14時52分_系統502002,15:03:00,15:03:00,5018_01,9,付知B&G海洋センター (黒川谷 方面),0,0
6付知_14時52分_系統502002,15:04:00,15:04:00,5016_01,10,付知B&G海洋センター (黒川谷 方面),0,0
6付知_14時52分_系統502002,15:09:00,15:09:00,5015_01,11,付知B&G海洋センター (黒川谷 方面),0,0
6付知_14時52分_系統502002,15:13:00,15:13:00,5014_01,12,付知B&G海洋センター,0,0
6付知_14時52分_系統502002,15:15:00,15:15:00,5013_01,13,付知B&G海洋センター,0,0
6付知_14時52分_系統502002,15:16:00,15:16:00,5012_01,14,付知B&G海洋センター,0,0
6付知_14時52分_系統502002,15:17:00,15:17:00,5011_01,15,付知B&G海洋センター,0,0
6付知_14時52分_系統502002,15:18:00,15:18:00,5010_01,16,付知B&G海洋センター,0,0
6付知_14時52分_系統502002,15:19:00,15:19:00,5009_01,17,付知B&G海洋センター,0,0
6付知_14時52分_系統502002,15:21:00,15:21:00,5008_01,18,付知B&G海洋センター,0,0
6付知_14時52分_系統502002,15:23:00,15:23:00,5007_01,19,付知B&G海洋センター,0,0
6付知_14時52分_系統502002,15:24:00,15:24:00,5006_01,20,付知B&G海洋センター,0,0
6付知_14時52分_系統502002,15:25:00,15:25:00,5005_01,21,付知B&G海洋センター,0,0
6付知_14時52分_系統502002,15:26:00,15:26:00,5004_01,22,付知B&G海洋センター,0,0
6付知_14時52分_系統502002,15:27:00,15:27:00,5003_01,23,付知B&G海洋センター,0,0
6付知_14時52分_系統502002,15:28:00,15:28:00,5002_01,24,付知B&G海洋センター,0,0
6付知_14時52分_系統502002,15:29:00,15:29:00,5001_01,25,付知B&G海洋センター,1,0
7福岡火_08時50分_系統601001,08:50:00,08:50:00,6001_01,1,矢平方面,0,1
7福岡火_08時50分_系統601001,08:51:00,08:51:00,6002_01,2,矢平方面,0,0
7福岡火_08時50分_系統601001,08:52:00,08:52:00,6003_01,3,矢平方面,0,0
7福岡火_08時50分_系統601001,08:54:00,08:54:00,6004_01,4,矢平方面,0,0
7福岡火_08時50分_系統601001,08:55:00,08:55:00,6005_01,5,矢平方面,0,0
7福岡火_08時50分_系統601001,08:58:00,08:58:00,6006_01,6,矢平方面,0,0
7福岡火_08時50分_系統601001,08:59:00,08:59:00,6007_01,7,矢平方面,0,0
7福岡火_08時50分_系統601001,09:00:00,09:00:00,6008_01,8,矢平方面,0,0
7福岡火_08時50分_系統601001,09:01:00,09:01:00,6009_01,9,矢平方面,0,0
7福岡火_08時50分_系統601001,09:02:00,09:02:00,6010_01,10,矢平方面,0,0
7福岡火_08時50分_系統601001,09:05:00,09:05:00,6011_01,11,矢平方面,0,0
7福岡火_08時50分_系統601001,09:09:00,09:09:00,6012_01,12,矢平方面,0,0
7福岡火_08時50分_系統601001,09:10:00,09:10:00,6013_01,13,矢平方面,0,0
7福岡火_08時50分_系統601001,09:11:00,09:11:00,6014_01,14,矢平方面,0,0
7福岡火_08時50分_系統601001,09:12:00,09:12:00,6015_01,15,矢平方面,0,0
7福岡火_08時50分_系統601001,09:15:00,09:15:00,6016_01,16,矢平方面,0,0
7福岡火_08時50分_系統601001,09:18:00,09:18:00,6017_01,17,矢平方面,0,0
7福岡火_08時50分_系統601001,09:19:00,09:19:00,6018_01,18,矢平方面,1,0
7福岡火_09時20分_系統602001,09:20:00,09:20:00,6018_01,1,総合福祉センター,0,1
7福岡火_09時20分_系統602001,09:21:00,09:21:00,6017_01,2,総合福祉センター,0,0
7福岡火_09時20分_系統602001,09:24:00,09:24:00,6016_01,3,総合福祉センター,0,0
7福岡火_09時20分_系統602001,09:27:00,09:27:00,6015_01,4,総合福祉センター,0,0
7福岡火_09時20分_系統602001,09:28:00,09:28:00,6014_01,5,総合福祉センター,0,0
7福岡火_09時20分_系統602001,09:29:00,09:29:00,6013_01,6,総合福祉センター,0,0
7福岡火_09時20分_系統602001,09:30:00,09:30:00,6012_01,7,総合福祉センター,0,0
7福岡火_09時20分_系統602001,09:34:00,09:34:00,6011_01,8,総合福祉センター,0,0
7福岡火_09時20分_系統602001,09:37:00,09:37:00,6010_01,9,総合福祉センター,0,0
7福岡火_09時20分_系統602001,09:38:00,09:38:00,6009_01,10,総合福祉センター,0,0
7福岡火_09時20分_系統602001,09:39:00,09:39:00,6008_01,11,総合福祉センター,0,0
7福岡火_09時20分_系統602001,09:40:00,09:40:00,6007_01,12,総合福祉センター,0,0
7福岡火_09時20分_系統602001,09:41:00,09:41:00,6006_01,13,総合福祉センター,0,0
7福岡火_09時20分_系統602001,09:44:00,09:44:00,6005_01,14,総合福祉センター,0,0
7福岡火_09時20分_系統602001,09:45:00,09:45:00,6004_01,15,総合福祉センター,0,0
7福岡火_09時20分_系統602001,09:47:00,09:47:00,6003_01,16,総合福祉センター,0,0
7福岡火_09時20分_系統602001,09:48:00,09:48:00,6002_01,17,総合福祉センター,0,0
7福岡火_09時20分_系統602001,09:49:00,09:49:00,6001_01,18,総合福祉センター,1,0
7福岡火_09時55分_系統611001,09:55:00,09:55:00,6001_01,1,若山方面,0,1
7福岡火_09時55分_系統611001,09:57:00,09:57:00,6019_02,2,若山方面,0,0
7福岡火_09時55分_系統611001,09:59:00,09:59:00,6020_01,3,若山方面,0,0
7福岡火_09時55分_系統611001,10:00:00,10:00:00,6021_01,4,若山方面,0,0
7福岡火_09時55分_系統611001,10:01:00,10:01:00,6022_01,5,若山方面,0,0
7福岡火_09時55分_系統611001,10:02:00,10:02:00,6023_01,6,若山方面,0,0
7福岡火_09時55分_系統611001,10:03:00,10:03:00,6024_01,7,若山方面,0,0
7福岡火_09時55分_系統611001,10:04:00,10:04:00,6025_01,8,若山方面,0,0
7福岡火_09時55分_系統611001,10:06:00,10:06:00,6026_01,9,若山方面,0,0
7福岡火_09時55分_系統611001,10:07:00,10:07:00,6027_01,10,若山方面,0,0
7福岡火_09時55分_系統611001,10:08:00,10:08:00,6028_01,11,若山方面,0,0
7福岡火_09時55分_系統611001,10:13:00,10:13:00,6029_01,12,若山方面,0,0
7福岡火_09時55分_系統611001,10:14:00,10:14:00,6030_01,13,若山方面,1,0
7福岡火_10時15分_系統612001,10:15:00,10:15:00,6030_01,1,総合福祉センター,0,1
7福岡火_10時15分_系統612001,10:16:00,10:16:00,6029_01,2,総合福祉センター,0,0
7福岡火_10時15分_系統612001,10:20:00,10:20:00,6028_01,3,総合福祉センター,0,0
7福岡火_10時15分_系統612001,10:21:00,10:21:00,6027_01,4,総合福祉センター,0,0
7福岡火_10時15分_系統612001,10:22:00,10:22:00,6026_01,5,総合福祉センター,0,0
7福岡火_10時15分_系統612001,10:25:00,10:25:00,6025_01,6,総合福祉センター,0,0
7福岡火_10時15分_系統612001,10:26:00,10:26:00,6024_01,7,総合福祉センター,0,0
7福岡火_10時15分_系統612001,10:27:00,10:27:00,6023_01,8,総合福祉センター,0,0
7福岡火_10時15分_系統612001,10:28:00,10:28:00,6022_01,9,総合福祉センター,0,0
7福岡火_10時15分_系統612001,10:29:00,10:29:00,6021_01,10,総合福祉センター,0,0
7福岡火_10時15分_系統612001,10:30:00,10:30:00,6020_01,11,総合福祉センター,0,0
7福岡火_10時15分_系統612001,10:32:00,10:32:00,6019_01,12,総合福祉センター,0,0
7福岡火_10時15分_系統612001,10:34:00,10:34:00,6001_01,13,総合福祉センター,1,0
7福岡火_14時00分_系統601001,14:00:00,14:00:00,6001_01,1,矢平方面,0,1
7福岡火_14時00分_系統601001,14:01:00,14:01:00,6002_01,2,矢平方面,0,0
7福岡火_14時00分_系統601001,14:02:00,14:02:00,6003_01,3,矢平方面,0,0
7福岡火_14時00分_系統601001,14:04:00,14:04:00,6004_01,4,矢平方面,0,0
7福岡火_14時00分_系統601001,14:05:00,14:05:00,6005_01,5,矢平方面,0,0
7福岡火_14時00分_系統601001,14:08:00,14:08:00,6006_01,6,矢平方面,0,0
7福岡火_14時00分_系統601001,14:09:00,14:09:00,6007_01,7,矢平方面,0,0
7福岡火_14時00分_系統601001,14:10:00,14:10:00,6008_01,8,矢平方面,0,0
7福岡火_14時00分_系統601001,14:11:00,14:11:00,6009_01,9,矢平方面,0,0
7福岡火_14時00分_系統601001,14:12:00,14:12:00,6010_01,10,矢平方面,0,0
7福岡火_14時00分_系統601001,14:15:00,14:15:00,6011_01,11,矢平方面,0,0
7福岡火_14時00分_系統601001,14:19:00,14:19:00,6012_01,12,矢平方面,0,0
7福岡火_14時00分_系統601001,14:20:00,14:20:00,6013_01,13,矢平方面,0,0
7福岡火_14時00分_系統601001,14:21:00,14:21:00,6014_01,14,矢平方面,0,0
7福岡火_14時00分_系統601001,14:22:00,14:22:00,6015_01,15,矢平方面,0,0
7福岡火_14時00分_系統601001,14:25:00,14:25:00,6016_01,16,矢平方面,0,0
7福岡火_14時00分_系統601001,14:28:00,14:28:00,6017_01,17,矢平方面,0,0
7福岡火_14時00分_系統601001,14:29:00,14:29:00,6018_01,18,矢平方面,1,0
7福岡火_14時30分_系統602001,14:30:00,14:30:00,6018_01,1,総合福祉センター,0,1
7福岡火_14時30分_系統602001,14:31:00,14:31:00,6017_01,2,総合福祉センター,0,0
7福岡火_14時30分_系統602001,14:34:00,14:34:00,6016_01,3,総合福祉センター,0,0
7福岡火_14時30分_系統602001,14:37:00,14:37:00,6015_01,4,総合福祉センター,0,0
7福岡火_14時30分_系統602001,14:38:00,14:38:00,6014_01,5,総合福祉センター,0,0
7福岡火_14時30分_系統602001,14:39:00,14:39:00,6013_01,6,総合福祉センター,0,0
7福岡火_14時30分_系統602001,14:40:00,14:40:00,6012_01,7,総合福祉センター,0,0
7福岡火_14時30分_系統602001,14:44:00,14:44:00,6011_01,8,総合福祉センター,0,0
7福岡火_14時30分_系統602001,14:47:00,14:47:00,6010_01,9,総合福祉センター,0,0
7福岡火_14時30分_系統602001,14:48:00,14:48:00,6009_01,10,総合福祉センター,0,0
7福岡火_14時30分_系統602001,14:49:00,14:49:00,6008_01,11,総合福祉センター,0,0
7福岡火_14時30分_系統602001,14:50:00,14:50:00,6007_01,12,総合福祉センター,0,0
7福岡火_14時30分_系統602001,14:51:00,14:51:00,6006_01,13,総合福祉センター,0,0
7福岡火_14時30分_系統602001,14:54:00,14:54:00,6005_01,14,総合福祉センター,0,0
7福岡火_14時30分_系統602001,14:55:00,14:55:00,6004_01,15,総合福祉センター,0,0
7福岡火_14時30分_系統602001,14:57:00,14:57:00,6003_01,16,総合福祉センター,0,0
7福岡火_14時30分_系統602001,14:58:00,14:58:00,6002_01,17,総合福祉センター,0,0
7福岡火_14時30分_系統602001,14:59:00,14:59:00,6001_01,18,総合福祉センター,1,0
7福岡火_15時15分_系統611001,15:15:00,15:15:00,6001_01,1,若山方面,0,1
7福岡火_15時15分_系統611001,15:17:00,15:17:00,6019_02,2,若山方面,0,0
7福岡火_15時15分_系統611001,15:19:00,15:19:00,6020_01,3,若山方面,0,0
7福岡火_15時15分_系統611001,15:20:00,15:20:00,6021_01,4,若山方面,0,0
7福岡火_15時15分_系統611001,15:21:00,15:21:00,6022_01,5,若山方面,0,0
7福岡火_15時15分_系統611001,15:22:00,15:22:00,6023_01,6,若山方面,0,0
7福岡火_15時15分_系統611001,15:23:00,15:23:00,6024_01,7,若山方面,0,0
7福岡火_15時15分_系統611001,15:24:00,15:24:00,6025_01,8,若山方面,0,0
7福岡火_15時15分_系統611001,15:26:00,15:26:00,6026_01,9,若山方面,0,0
7福岡火_15時15分_系統611001,15:27:00,15:27:00,6027_01,10,若山方面,0,0
7福岡火_15時15分_系統611001,15:28:00,15:28:00,6028_01,11,若山方面,0,0
7福岡火_15時15分_系統611001,15:33:00,15:33:00,6029_01,12,若山方面,0,0
7福岡火_15時15分_系統611001,15:34:00,15:34:00,6030_01,13,若山方面,1,0
7福岡火_15時35分_系統612001,15:35:00,15:35:00,6030_01,1,総合福祉センター,0,1
7福岡火_15時35分_系統612001,15:36:00,15:36:00,6029_01,2,総合福祉センター,0,0
7福岡火_15時35分_系統612001,15:40:00,15:40:00,6028_01,3,総合福祉センター,0,0
7福岡火_15時35分_系統612001,15:41:00,15:41:00,6027_01,4,総合福祉センター,0,0
7福岡火_15時35分_系統612001,15:42:00,15:42:00,6026_01,5,総合福祉センター,0,0
7福岡火_15時35分_系統612001,15:45:00,15:45:00,6025_01,6,総合福祉センター,0,0
7福岡火_15時35分_系統612001,15:46:00,15:46:00,6024_01,7,総合福祉センター,0,0
7福岡火_15時35分_系統612001,15:47:00,15:47:00,6023_01,8,総合福祉センター,0,0
7福岡火_15時35分_系統612001,15:48:00,15:48:00,6022_01,9,総合福祉センター,0,0
7福岡火_15時35分_系統612001,15:49:00,15:49:00,6021_01,10,総合福祉センター,0,0
7福岡火_15時35分_系統612001,15:50:00,15:50:00,6020_01,11,総合福祉センター,0,0
7福岡火_15時35分_系統612001,15:52:00,15:52:00,6019_01,12,総合福祉センター,0,0
7福岡火_15時35分_系統612001,15:54:00,15:54:00,6001_01,13,総合福祉センター,1,0
8福岡木_08時40分_系統611001,08:40:00,08:40:00,6001_01,1,若山方面,0,1
8福岡木_08時40分_系統611001,08:42:00,08:42:00,6019_02,2,若山方面,0,0
8福岡木_08時40分_系統611001,08:44:00,08:44:00,6020_01,3,若山方面,0,0
8福岡木_08時40分_系統611001,08:45:00,08:45:00,6021_01,4,若山方面,0,0
8福岡木_08時40分_系統611001,08:46:00,08:46:00,6022_01,5,若山方面,0,0
8福岡木_08時40分_系統611001,08:47:00,08:47:00,6023_01,6,若山方面,0,0
8福岡木_08時40分_系統611001,08:48:00,08:48:00,6024_01,7,若山方面,0,0
8福岡木_08時40分_系統611001,08:49:00,08:49:00,6025_01,8,若山方面,0,0
8福岡木_08時40分_系統611001,08:51:00,08:51:00,6026_01,9,若山方面,0,0
8福岡木_08時40分_系統611001,08:52:00,08:52:00,6027_01,10,若山方面,0,0
8福岡木_08時40分_系統611001,08:53:00,08:53:00,6028_01,11,若山方面,0,0
8福岡木_08時40分_系統611001,08:58:00,08:58:00,6029_01,12,若山方面,0,0
8福岡木_08時40分_系統611001,08:59:00,08:59:00,6030_01,13,若山方面,1,0
